Exposure Id,Type,Country,ISO3,Region,Name,Exposure Lower,Exposure Mean,Exposure Upper,Year,Pollutant,Pollutant Name,Region Name,Units
4599,country,Austria,AUT,EU,European Union,14.9,25,38,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
108780,country,Austria,AUT,country,Austria,14.9,25,38,1990,pm25,PM<sub>2.5</sub>,Country,µg/m3
4625,country,Austria,AUT,EU,European Union,17.7,25.2,35.9,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
108806,country,Austria,AUT,country,Austria,17.7,25.2,35.9,1991,pm25,PM<sub>2.5</sub>,Country,µg/m3
108807,country,Austria,AUT,country,Austria,18.3,24.8,34.4,1992,pm25,PM<sub>2.5</sub>,Country,µg/m3
4626,country,Austria,AUT,EU,European Union,18.3,24.8,34.4,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
4627,country,Austria,AUT,EU,European Union,18.8,24.4,32.7,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
108808,country,Austria,AUT,country,Austria,18.8,24.4,32.7,1993,pm25,PM<sub>2.5</sub>,Country,µg/m3
4628,country,Austria,AUT,EU,European Union,19.4,24,30.8,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
108809,country,Austria,AUT,country,Austria,19.4,24,30.8,1994,pm25,PM<sub>2.5</sub>,Country,µg/m3
108781,country,Austria,AUT,country,Austria,17.8,24.6,34.9,1995,pm25,PM<sub>2.5</sub>,Country,µg/m3
4600,country,Austria,AUT,EU,European Union,17.8,24.6,34.9,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
4629,country,Austria,AUT,EU,European Union,20,23.2,27.6,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
108810,country,Austria,AUT,country,Austria,20,23.2,27.6,1996,pm25,PM<sub>2.5</sub>,Country,µg/m3
108811,country,Austria,AUT,country,Austria,20.1,22.9,26.9,1997,pm25,PM<sub>2.5</sub>,Country,µg/m3
4630,country,Austria,AUT,EU,European Union,20.1,22.9,26.9,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
4631,country,Austria,AUT,EU,European Union,20.1,22.5,26.1,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
108812,country,Austria,AUT,country,Austria,20.1,22.5,26.1,1998,pm25,PM<sub>2.5</sub>,Country,µg/m3
108813,country,Austria,AUT,country,Austria,19.5,22.1,25.5,1999,pm25,PM<sub>2.5</sub>,Country,µg/m3
4632,country,Austria,AUT,EU,European Union,19.5,22.1,25.5,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
4601,country,Austria,AUT,EU,European Union,20.5,21.2,21.9,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
108782,country,Austria,AUT,country,Austria,20.5,21.2,21.9,2000,pm25,PM<sub>2.5</sub>,Country,µg/m3
108783,country,Austria,AUT,country,Austria,19.5,20.1,20.7,2001,pm25,PM<sub>2.5</sub>,Country,µg/m3
4602,country,Austria,AUT,EU,European Union,19.5,20.1,20.7,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
4603,country,Austria,AUT,EU,European Union,20,20.6,21.1,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
108784,country,Austria,AUT,country,Austria,20,20.6,21.1,2002,pm25,PM<sub>2.5</sub>,Country,µg/m3
4604,country,Austria,AUT,EU,European Union,20.7,21.2,21.8,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
108785,country,Austria,AUT,country,Austria,20.7,21.2,21.8,2003,pm25,PM<sub>2.5</sub>,Country,µg/m3
108786,country,Austria,AUT,country,Austria,18.1,18.6,19.1,2004,pm25,PM<sub>2.5</sub>,Country,µg/m3
4605,country,Austria,AUT,EU,European Union,18.1,18.6,19.1,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
4606,country,Austria,AUT,EU,European Union,19.7,20.2,20.8,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
108787,country,Austria,AUT,country,Austria,19.7,20.2,20.8,2005,pm25,PM<sub>2.5</sub>,Country,µg/m3
4607,country,Austria,AUT,EU,European Union,17.9,18.2,18.6,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
108788,country,Austria,AUT,country,Austria,17.9,18.2,18.6,2006,pm25,PM<sub>2.5</sub>,Country,µg/m3
108789,country,Austria,AUT,country,Austria,16.1,16.5,16.9,2007,pm25,PM<sub>2.5</sub>,Country,µg/m3
4608,country,Austria,AUT,EU,European Union,16.1,16.5,16.9,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
108790,country,Austria,AUT,country,Austria,14.7,15.1,15.5,2008,pm25,PM<sub>2.5</sub>,Country,µg/m3
4609,country,Austria,AUT,EU,European Union,14.7,15.1,15.5,2008,pm25,PM<sub>2.5</sub>,EU,µg/m3
4610,country,Austria,AUT,EU,European Union,15.1,15.7,16.4,2009,pm25,PM<sub>2.5</sub>,EU,µg/m3
108791,country,Austria,AUT,country,Austria,15.1,15.7,16.4,2009,pm25,PM<sub>2.5</sub>,Country,µg/m3
4611,country,Austria,AUT,EU,European Union,16,16.7,17.4,2010,pm25,PM<sub>2.5</sub>,EU,µg/m3
108792,country,Austria,AUT,country,Austria,16,16.7,17.4,2010,pm25,PM<sub>2.5</sub>,Country,µg/m3
108793,country,Austria,AUT,country,Austria,16.1,16.8,17.5,2011,pm25,PM<sub>2.5</sub>,Country,µg/m3
4612,country,Austria,AUT,EU,European Union,16.1,16.8,17.5,2011,pm25,PM<sub>2.5</sub>,EU,µg/m3
4613,country,Austria,AUT,EU,European Union,13.7,14.3,14.9,2012,pm25,PM<sub>2.5</sub>,EU,µg/m3
108794,country,Austria,AUT,country,Austria,13.7,14.3,14.9,2012,pm25,PM<sub>2.5</sub>,Country,µg/m3
108795,country,Austria,AUT,country,Austria,14.9,15.5,16,2013,pm25,PM<sub>2.5</sub>,Country,µg/m3
4614,country,Austria,AUT,EU,European Union,14.9,15.5,16,2013,pm25,PM<sub>2.5</sub>,EU,µg/m3
4615,country,Austria,AUT,EU,European Union,13.1,13.7,14.2,2014,pm25,PM<sub>2.5</sub>,EU,µg/m3
108796,country,Austria,AUT,country,Austria,13.1,13.7,14.2,2014,pm25,PM<sub>2.5</sub>,Country,µg/m3
108797,country,Austria,AUT,country,Austria,12.8,13.5,14.1,2015,pm25,PM<sub>2.5</sub>,Country,µg/m3
4616,country,Austria,AUT,EU,European Union,12.8,13.5,14.1,2015,pm25,PM<sub>2.5</sub>,EU,µg/m3
4617,country,Austria,AUT,EU,European Union,12.2,12.8,13.4,2016,pm25,PM<sub>2.5</sub>,EU,µg/m3
108798,country,Austria,AUT,country,Austria,12.2,12.8,13.4,2016,pm25,PM<sub>2.5</sub>,Country,µg/m3
108799,country,Austria,AUT,country,Austria,12.2,12.9,13.4,2017,pm25,PM<sub>2.5</sub>,Country,µg/m3
4618,country,Austria,AUT,EU,European Union,12.2,12.9,13.4,2017,pm25,PM<sub>2.5</sub>,EU,µg/m3
4619,country,Austria,AUT,EU,European Union,13.2,13.8,14.4,2018,pm25,PM<sub>2.5</sub>,EU,µg/m3
108800,country,Austria,AUT,country,Austria,13.2,13.8,14.4,2018,pm25,PM<sub>2.5</sub>,Country,µg/m3
108801,country,Austria,AUT,country,Austria,10.4,11.1,11.6,2019,pm25,PM<sub>2.5</sub>,Country,µg/m3
4620,country,Austria,AUT,EU,European Union,10.4,11.1,11.6,2019,pm25,PM<sub>2.5</sub>,EU,µg/m3
108802,country,Austria,AUT,country,Austria,9.77,10.3,10.8,2020,pm25,PM<sub>2.5</sub>,Country,µg/m3
4621,country,Austria,AUT,EU,European Union,9.77,10.3,10.8,2020,pm25,PM<sub>2.5</sub>,EU,µg/m3
108803,country,Austria,AUT,country,Austria,10.2,10.8,11.3,2021,pm25,PM<sub>2.5</sub>,Country,µg/m3
4622,country,Austria,AUT,EU,European Union,10.2,10.8,11.3,2021,pm25,PM<sub>2.5</sub>,EU,µg/m3
4623,country,Austria,AUT,EU,European Union,10.1,10.6,11.2,2022,pm25,PM<sub>2.5</sub>,EU,µg/m3
108804,country,Austria,AUT,country,Austria,10.1,10.6,11.2,2022,pm25,PM<sub>2.5</sub>,Country,µg/m3
108805,country,Austria,AUT,country,Austria,9.7,10,10.3,2023,pm25,PM<sub>2.5</sub>,Country,µg/m3
4624,country,Austria,AUT,EU,European Union,9.7,10,10.3,2023,pm25,PM<sub>2.5</sub>,EU,µg/m3
4720,country,Belgium,BEL,EU,European Union,12.7,22.6,35.7,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
4746,country,Belgium,BEL,EU,European Union,15.4,22.6,32.4,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
4747,country,Belgium,BEL,EU,European Union,16,22.3,30.8,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
4748,country,Belgium,BEL,EU,European Union,16.6,22.1,29.5,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
4749,country,Belgium,BEL,EU,European Union,17.2,21.8,28.2,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
4721,country,Belgium,BEL,EU,European Union,15.5,22.1,32,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
4750,country,Belgium,BEL,EU,European Union,18,21.2,25.7,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
4751,country,Belgium,BEL,EU,European Union,18.3,20.9,24.6,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
4752,country,Belgium,BEL,EU,European Union,18.3,20.6,24.1,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
4753,country,Belgium,BEL,EU,European Union,17.7,20.4,23.4,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
4722,country,Belgium,BEL,EU,European Union,19,19.8,20.6,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
4723,country,Belgium,BEL,EU,European Union,17.6,18.3,18.9,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
4724,country,Belgium,BEL,EU,European Union,17.7,18.3,18.9,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
4725,country,Belgium,BEL,EU,European Union,19.8,20.5,21.3,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
4726,country,Belgium,BEL,EU,European Union,17.7,18.2,18.8,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
4727,country,Belgium,BEL,EU,European Union,17.2,17.7,18.3,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
4728,country,Belgium,BEL,EU,European Union,16.7,17,17.4,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
4729,country,Belgium,BEL,EU,European Union,16.4,16.8,17.2,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
4730,country,Belgium,BEL,EU,European Union,17.1,17.5,17.9,2008,pm25,PM<sub>2.5</sub>,EU,µg/m3
4731,country,Belgium,BEL,EU,European Union,16.9,17.6,18.3,2009,pm25,PM<sub>2.5</sub>,EU,µg/m3
4732,country,Belgium,BEL,EU,European Union,16.4,17.2,18,2010,pm25,PM<sub>2.5</sub>,EU,µg/m3
4733,country,Belgium,BEL,EU,European Union,15.9,16.6,17.2,2011,pm25,PM<sub>2.5</sub>,EU,µg/m3
4734,country,Belgium,BEL,EU,European Union,14.2,14.8,15.3,2012,pm25,PM<sub>2.5</sub>,EU,µg/m3
4735,country,Belgium,BEL,EU,European Union,15.1,15.7,16.3,2013,pm25,PM<sub>2.5</sub>,EU,µg/m3
4736,country,Belgium,BEL,EU,European Union,12.4,12.9,13.5,2014,pm25,PM<sub>2.5</sub>,EU,µg/m3
4737,country,Belgium,BEL,EU,European Union,11.9,12.5,13,2015,pm25,PM<sub>2.5</sub>,EU,µg/m3
4738,country,Belgium,BEL,EU,European Union,11.7,12.1,12.6,2016,pm25,PM<sub>2.5</sub>,EU,µg/m3
4739,country,Belgium,BEL,EU,European Union,11.3,11.8,12.3,2017,pm25,PM<sub>2.5</sub>,EU,µg/m3
4740,country,Belgium,BEL,EU,European Union,11.6,12.2,12.7,2018,pm25,PM<sub>2.5</sub>,EU,µg/m3
4741,country,Belgium,BEL,EU,European Union,10,10.4,10.9,2019,pm25,PM<sub>2.5</sub>,EU,µg/m3
4742,country,Belgium,BEL,EU,European Union,8.66,9.15,9.64,2020,pm25,PM<sub>2.5</sub>,EU,µg/m3
4743,country,Belgium,BEL,EU,European Union,10.2,10.7,11.2,2021,pm25,PM<sub>2.5</sub>,EU,µg/m3
4744,country,Belgium,BEL,EU,European Union,9.5,10.1,10.6,2022,pm25,PM<sub>2.5</sub>,EU,µg/m3
4745,country,Belgium,BEL,EU,European Union,8.16,8.45,8.75,2023,pm25,PM<sub>2.5</sub>,EU,µg/m3
3389,country,Bulgaria,BGR,EU,European Union,18.1,31.8,52,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
3415,country,Bulgaria,BGR,EU,European Union,20.4,31.1,47.4,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
3416,country,Bulgaria,BGR,EU,European Union,21.5,30.8,44.8,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
3417,country,Bulgaria,BGR,EU,European Union,22.4,30.5,42.2,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
3418,country,Bulgaria,BGR,EU,European Union,23.4,30.2,40,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
3390,country,Bulgaria,BGR,EU,European Union,20.7,29.1,41.6,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
3419,country,Bulgaria,BGR,EU,European Union,24.8,29.5,35.8,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
3420,country,Bulgaria,BGR,EU,European Union,25.6,29.2,34.2,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
3421,country,Bulgaria,BGR,EU,European Union,25.6,28.9,32.9,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
3422,country,Bulgaria,BGR,EU,European Union,25.3,28.5,32.6,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
3391,country,Bulgaria,BGR,EU,European Union,26.9,28.6,30.7,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
3392,country,Bulgaria,BGR,EU,European Union,26.6,28.2,29.8,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
3393,country,Bulgaria,BGR,EU,European Union,29.3,31.1,33.2,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
3394,country,Bulgaria,BGR,EU,European Union,31.2,32.9,34.7,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
3395,country,Bulgaria,BGR,EU,European Union,27.1,28.6,30.4,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
3396,country,Bulgaria,BGR,EU,European Union,27.8,29.3,30.9,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
3397,country,Bulgaria,BGR,EU,European Union,28.7,29.5,30.3,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
3398,country,Bulgaria,BGR,EU,European Union,28.7,29.6,30.5,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
3399,country,Bulgaria,BGR,EU,European Union,27.2,27.9,28.8,2008,pm25,PM<sub>2.5</sub>,EU,µg/m3
3400,country,Bulgaria,BGR,EU,European Union,24.4,25.6,26.7,2009,pm25,PM<sub>2.5</sub>,EU,µg/m3
3401,country,Bulgaria,BGR,EU,European Union,24.1,25.3,26.5,2010,pm25,PM<sub>2.5</sub>,EU,µg/m3
3402,country,Bulgaria,BGR,EU,European Union,29.3,30.8,32.5,2011,pm25,PM<sub>2.5</sub>,EU,µg/m3
3403,country,Bulgaria,BGR,EU,European Union,25.2,26.2,27.2,2012,pm25,PM<sub>2.5</sub>,EU,µg/m3
3404,country,Bulgaria,BGR,EU,European Union,22.8,23.8,24.9,2013,pm25,PM<sub>2.5</sub>,EU,µg/m3
3405,country,Bulgaria,BGR,EU,European Union,23.4,24.6,25.6,2014,pm25,PM<sub>2.5</sub>,EU,µg/m3
3406,country,Bulgaria,BGR,EU,European Union,20.8,21.9,22.8,2015,pm25,PM<sub>2.5</sub>,EU,µg/m3
3407,country,Bulgaria,BGR,EU,European Union,20.3,21.4,22.4,2016,pm25,PM<sub>2.5</sub>,EU,µg/m3
3408,country,Bulgaria,BGR,EU,European Union,21.2,22,22.9,2017,pm25,PM<sub>2.5</sub>,EU,µg/m3
3409,country,Bulgaria,BGR,EU,European Union,21.5,22.4,23.3,2018,pm25,PM<sub>2.5</sub>,EU,µg/m3
3410,country,Bulgaria,BGR,EU,European Union,21,21.9,22.9,2019,pm25,PM<sub>2.5</sub>,EU,µg/m3
3411,country,Bulgaria,BGR,EU,European Union,19.6,20.5,21.4,2020,pm25,PM<sub>2.5</sub>,EU,µg/m3
3412,country,Bulgaria,BGR,EU,European Union,19.5,20.3,21.1,2021,pm25,PM<sub>2.5</sub>,EU,µg/m3
3413,country,Bulgaria,BGR,EU,European Union,21.9,22.8,23.8,2022,pm25,PM<sub>2.5</sub>,EU,µg/m3
3414,country,Bulgaria,BGR,EU,European Union,19.2,19.7,20.2,2023,pm25,PM<sub>2.5</sub>,EU,µg/m3
3510,country,Croatia,HRV,EU,European Union,15.6,27.7,46.1,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
3536,country,Croatia,HRV,EU,European Union,17.7,27.4,41.2,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
3537,country,Croatia,HRV,EU,European Union,18.5,27.1,39.1,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
3538,country,Croatia,HRV,EU,European Union,19.3,26.7,37.5,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
3539,country,Croatia,HRV,EU,European Union,20.2,26.4,35.4,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
3511,country,Croatia,HRV,EU,European Union,18.1,26.1,37.5,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
3540,country,Croatia,HRV,EU,European Union,21.6,25.7,31.3,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
3541,country,Croatia,HRV,EU,European Union,22,25.3,29.6,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
3542,country,Croatia,HRV,EU,European Union,21.9,24.9,28.8,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
3543,country,Croatia,HRV,EU,European Union,21.2,24.6,28.9,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
3512,country,Croatia,HRV,EU,European Union,22.3,24.2,26.3,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
3513,country,Croatia,HRV,EU,European Union,22,23.9,25.9,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
3514,country,Croatia,HRV,EU,European Union,24.9,27.3,30,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
3515,country,Croatia,HRV,EU,European Union,26.8,29.1,31.6,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
3516,country,Croatia,HRV,EU,European Union,23.4,25.1,27.1,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
3517,country,Croatia,HRV,EU,European Union,24.8,26.6,28.8,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
3518,country,Croatia,HRV,EU,European Union,23,23.7,24.5,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
3519,country,Croatia,HRV,EU,European Union,21.5,21.9,22.3,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
3520,country,Croatia,HRV,EU,European Union,20.3,20.7,21.1,2008,pm25,PM<sub>2.5</sub>,EU,µg/m3
3521,country,Croatia,HRV,EU,European Union,20.2,21.1,21.8,2009,pm25,PM<sub>2.5</sub>,EU,µg/m3
3522,country,Croatia,HRV,EU,European Union,20.4,21.1,21.9,2010,pm25,PM<sub>2.5</sub>,EU,µg/m3
3523,country,Croatia,HRV,EU,European Union,23.4,24.3,25,2011,pm25,PM<sub>2.5</sub>,EU,µg/m3
3524,country,Croatia,HRV,EU,European Union,19.9,20.6,21.3,2012,pm25,PM<sub>2.5</sub>,EU,µg/m3
3525,country,Croatia,HRV,EU,European Union,18.8,19.5,20.1,2013,pm25,PM<sub>2.5</sub>,EU,µg/m3
3526,country,Croatia,HRV,EU,European Union,17.6,18.2,19,2014,pm25,PM<sub>2.5</sub>,EU,µg/m3
3527,country,Croatia,HRV,EU,European Union,19.6,20.4,21.1,2015,pm25,PM<sub>2.5</sub>,EU,µg/m3
3528,country,Croatia,HRV,EU,European Union,18.8,19.5,20.2,2016,pm25,PM<sub>2.5</sub>,EU,µg/m3
3529,country,Croatia,HRV,EU,European Union,18.2,18.8,19.5,2017,pm25,PM<sub>2.5</sub>,EU,µg/m3
3530,country,Croatia,HRV,EU,European Union,19.1,19.7,20.4,2018,pm25,PM<sub>2.5</sub>,EU,µg/m3
3531,country,Croatia,HRV,EU,European Union,15.7,16.4,16.9,2019,pm25,PM<sub>2.5</sub>,EU,µg/m3
3532,country,Croatia,HRV,EU,European Union,15,15.5,16.1,2020,pm25,PM<sub>2.5</sub>,EU,µg/m3
3533,country,Croatia,HRV,EU,European Union,15.2,15.8,16.4,2021,pm25,PM<sub>2.5</sub>,EU,µg/m3
3534,country,Croatia,HRV,EU,European Union,16.2,16.8,17.4,2022,pm25,PM<sub>2.5</sub>,EU,µg/m3
3535,country,Croatia,HRV,EU,European Union,15.4,15.8,16.1,2023,pm25,PM<sub>2.5</sub>,EU,µg/m3
4841,country,Cyprus,CYP,EU,European Union,14.1,25.4,40.6,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
4867,country,Cyprus,CYP,EU,European Union,17.8,26.2,38.7,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
4868,country,Cyprus,CYP,EU,European Union,18.8,26.4,37.8,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
4869,country,Cyprus,CYP,EU,European Union,20.1,26.7,36.5,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
4870,country,Cyprus,CYP,EU,European Union,21.3,26.9,35,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
4842,country,Cyprus,CYP,EU,European Union,19.3,28.3,41,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
4871,country,Cyprus,CYP,EU,European Union,23,27.3,32.4,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
4872,country,Cyprus,CYP,EU,European Union,23.8,27.5,31.9,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
4873,country,Cyprus,CYP,EU,European Union,24.1,27.7,32.1,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
4874,country,Cyprus,CYP,EU,European Union,23.7,27.9,32.2,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
4843,country,Cyprus,CYP,EU,European Union,24.2,27.5,31,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
4844,country,Cyprus,CYP,EU,European Union,24.1,26.9,30.2,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
4845,country,Cyprus,CYP,EU,European Union,23.9,26.9,29.9,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
4846,country,Cyprus,CYP,EU,European Union,25.3,28.2,31.6,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
4847,country,Cyprus,CYP,EU,European Union,23.2,26.1,29.1,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
4848,country,Cyprus,CYP,EU,European Union,23.4,26.2,29.3,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
4849,country,Cyprus,CYP,EU,European Union,20.5,21.8,23.1,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
4850,country,Cyprus,CYP,EU,European Union,19.2,20.4,21.3,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
4851,country,Cyprus,CYP,EU,European Union,20,21.1,22.2,2008,pm25,PM<sub>2.5</sub>,EU,µg/m3
4852,country,Cyprus,CYP,EU,European Union,19.4,21.3,22.9,2009,pm25,PM<sub>2.5</sub>,EU,µg/m3
4853,country,Cyprus,CYP,EU,European Union,20.1,22.2,23.8,2010,pm25,PM<sub>2.5</sub>,EU,µg/m3
4854,country,Cyprus,CYP,EU,European Union,21.7,23.7,25.6,2011,pm25,PM<sub>2.5</sub>,EU,µg/m3
4855,country,Cyprus,CYP,EU,European Union,22.8,24.9,27,2012,pm25,PM<sub>2.5</sub>,EU,µg/m3
4856,country,Cyprus,CYP,EU,European Union,16.9,18.5,20.2,2013,pm25,PM<sub>2.5</sub>,EU,µg/m3
4857,country,Cyprus,CYP,EU,European Union,16.9,18.5,20.3,2014,pm25,PM<sub>2.5</sub>,EU,µg/m3
4858,country,Cyprus,CYP,EU,European Union,16.2,17.9,19.7,2015,pm25,PM<sub>2.5</sub>,EU,µg/m3
4859,country,Cyprus,CYP,EU,European Union,15,16.7,18.7,2016,pm25,PM<sub>2.5</sub>,EU,µg/m3
4860,country,Cyprus,CYP,EU,European Union,15.8,17.6,19.3,2017,pm25,PM<sub>2.5</sub>,EU,µg/m3
4861,country,Cyprus,CYP,EU,European Union,14.1,15.8,17.4,2018,pm25,PM<sub>2.5</sub>,EU,µg/m3
4862,country,Cyprus,CYP,EU,European Union,14.9,16.5,18.3,2019,pm25,PM<sub>2.5</sub>,EU,µg/m3
4863,country,Cyprus,CYP,EU,European Union,15.2,16.9,18.6,2020,pm25,PM<sub>2.5</sub>,EU,µg/m3
4864,country,Cyprus,CYP,EU,European Union,14.8,16.4,18.1,2021,pm25,PM<sub>2.5</sub>,EU,µg/m3
4865,country,Cyprus,CYP,EU,European Union,19,21.4,23.3,2022,pm25,PM<sub>2.5</sub>,EU,µg/m3
4866,country,Cyprus,CYP,EU,European Union,15.1,16.1,17.1,2023,pm25,PM<sub>2.5</sub>,EU,µg/m3
3631,country,Czechia,CZE,EU,European Union,15.6,26.8,43.6,1990,pm25,PM<sub>2.5</sub>,EU,µg/m3
3657,country,Czechia,CZE,EU,European Union,17.7,26.5,39.5,1991,pm25,PM<sub>2.5</sub>,EU,µg/m3
3658,country,Czechia,CZE,EU,European Union,18.2,25.9,37.3,1992,pm25,PM<sub>2.5</sub>,EU,µg/m3
3659,country,Czechia,CZE,EU,European Union,18.8,25.3,34.9,1993,pm25,PM<sub>2.5</sub>,EU,µg/m3
3660,country,Czechia,CZE,EU,European Union,19.2,24.7,32.9,1994,pm25,PM<sub>2.5</sub>,EU,µg/m3
3632,country,Czechia,CZE,EU,European Union,17.5,24.5,34.4,1995,pm25,PM<sub>2.5</sub>,EU,µg/m3
3661,country,Czechia,CZE,EU,European Union,20,23.5,28.9,1996,pm25,PM<sub>2.5</sub>,EU,µg/m3
3662,country,Czechia,CZE,EU,European Union,20,22.9,27.3,1997,pm25,PM<sub>2.5</sub>,EU,µg/m3
3663,country,Czechia,CZE,EU,European Union,20,22.4,26,1998,pm25,PM<sub>2.5</sub>,EU,µg/m3
3664,country,Czechia,CZE,EU,European Union,19.2,21.8,25.1,1999,pm25,PM<sub>2.5</sub>,EU,µg/m3
3633,country,Czechia,CZE,EU,European Union,20.2,21,21.8,2000,pm25,PM<sub>2.5</sub>,EU,µg/m3
3634,country,Czechia,CZE,EU,European Union,20.7,21.6,22.5,2001,pm25,PM<sub>2.5</sub>,EU,µg/m3
3635,country,Czechia,CZE,EU,European Union,23.1,23.9,24.9,2002,pm25,PM<sub>2.5</sub>,EU,µg/m3
3636,country,Czechia,CZE,EU,European Union,24,24.8,25.7,2003,pm25,PM<sub>2.5</sub>,EU,µg/m3
3637,country,Czechia,CZE,EU,European Union,20.8,21.4,22.2,2004,pm25,PM<sub>2.5</sub>,EU,µg/m3
3638,country,Czechia,CZE,EU,European Union,22.1,22.8,23.5,2005,pm25,PM<sub>2.5</sub>,EU,µg/m3
3639,country,Czechia,CZE,EU,European Union,20.9,21.3,21.6,2006,pm25,PM<sub>2.5</sub>,EU,µg/m3
3640,country,Czechia,CZE,EU,European Union,19.4,19.7,20.1,2007,pm25,PM<sub>2.5</sub>,EU,µg/m3
