Region;Schadstoff;Einheit;NFR_Code;Trendbericht_Sektor;Quelle;Datenstand;Jahr; Werte 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2018; 349,32 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2019; 339,42 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2020; 361,86 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2021; 369,02 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2022; 306,86 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2023; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2024; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2025; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2026; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2027; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2028; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2029; NA 
Burgenland;PM2.5;t;1A4a, 1A4b;Kleinverbrauch;BLI 2023 (1990-2022);45596;2030; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1990; 194,23 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1991; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1992; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1993; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1994; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1995; 181,59 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1996; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1997; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1998; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;1999; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2000; 166,46 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2001; 168,30 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2002; 158,67 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2003; 145,17 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2004; 148,68 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2005; 144,82 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2006; 138,83 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2007; 131,11 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2008; 131,80 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2009; 117,39 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2010; 111,89 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2011; 109,74 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2012; 98,08 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2013; 89,35 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2014; 86,56 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2015; 82,48 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2016; 81,58 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2017; 74,33 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2018; 69,96 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2019; 68,20 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2020; 64,87 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2021; 63,08 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2022; 57,03 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2023; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2024; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2025; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2026; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2027; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2028; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2029; NA 
Burgenland;PM2.5;t;3, 1A4c;Landwirtschaft;BLI 2023 (1990-2022);45596;2030; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1990; 34,73 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1991; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1992; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1993; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1994; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1995; 31,89 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1996; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1997; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1998; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;1999; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2000; 32,11 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2001; 30,10 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2002; 30,78 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2003; 30,01 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2004; 28,88 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2005; 26,79 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2006; 26,69 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2007; 28,53 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2008; 27,30 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2009; 26,90 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2010; 29,60 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2011; 26,70 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2012; 26,96 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2013; 26,19 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2014; 26,53 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2015; 25,86 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2016; 25,15 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2017; 25,30 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2018; 23,28 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2019; 24,93 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2020; 23,94 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2021; 25,68 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2022; 25,91 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2023; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2024; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2025; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2026; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2027; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2028; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2029; NA 
Burgenland;PM2.5;t;5, 2D, 2G, 6;Sonstige;BLI 2023 (1990-2022);45596;2030; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1990; 15.293,63 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1991; 16.110,12 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1992; 15.291,41 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1993; 15.066,38 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1994; 14.539,41 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1995; 14.469,90 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1996; 15.336,01 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1997; 14.416,89 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1998; 15.578,47 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;1999; 15.195,76 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2000; 15.491,63 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2001; 16.951,87 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2002; 17.660,73 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2003; 18.357,91 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2004; 18.182,47 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2005; 18.143,05 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2006; 18.048,87 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2007; 17.554,35 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2008; 16.928,41 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2009; 15.607,88 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2010; 15.579,47 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2011; 15.234,35 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2012; 14.922,86 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2013; 15.064,18 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2014; 14.453,39 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2015; 14.135,11 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2016; 13.068,12 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2017; 12.534,32 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2018; 11.855,07 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2019; 11.150,89 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2020; 9.622,48 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2021; 9.613,93 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2022; 9.125,61 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2023; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2024; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2025; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2026; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2027; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2028; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2029; NA 
K�rnten;NOX;t;0;Gesamt;BLI 2023 (1990-2022);45596;2030; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1990; 802,93 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1991; 732,13 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1992; 563,83 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1993; 632,75 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1994; 629,58 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1995; 693,20 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1996; 571,52 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1997; 565,37 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1998; 442,41 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;1999; 418,47 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2000; 674,96 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2001; 910,98 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2002; 840,44 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2003; 1.005,89 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2004; 947,05 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2005; 752,36 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2006; 849,69 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2007; 831,77 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2008; 1.153,65 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2009; 1.036,73 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2010; 1.068,60 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2011; 1.014,75 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2012; 931,75 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2013; 987,52 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2014; 844,03 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2015; 969,66 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2016; 888,51 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2017; 1.062,31 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2018; 1.114,79 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2019; 975,96 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2020; 993,51 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2021; 1.025,87 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2022; 935,33 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2023; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2024; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2025; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2026; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2027; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2028; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2029; NA 
K�rnten;NOX;t;1A1, 1A3e1, 1B;Energieversorgung;BLI 2023 (1990-2022);45596;2030; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1990; 2.170,98 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1991; 2.293,96 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1992; 2.033,54 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1993; 2.145,45 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1994; 2.138,09 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1995; 2.081,82 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1996; 1.858,49 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1997; 2.212,83 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1998; 2.434,70 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;1999; 2.599,52 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2000; 2.383,49 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2001; 2.932,13 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2002; 3.167,69 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2003; 3.001,95 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2004; 2.861,83 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2005; 2.949,54 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2006; 3.541,32 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2007; 3.542,85 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2008; 3.377,17 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2009; 2.754,94 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2010; 2.706,68 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2011; 3.007,81 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2012; 3.070,99 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2013; 2.969,84 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2014; 2.934,09 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2015; 2.835,74 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2016; 2.537,71 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2017; 2.394,73 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2018; 2.264,30 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2019; 2.328,96 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2020; 2.128,18 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2021; 2.179,96 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2022; 2.484,60 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2023; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2024; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2025; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2026; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2027; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2028; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2029; NA 
K�rnten;NOX;t;1A2, 2A, 2B, 2C, 2H, 2I;Industrieproduktion;BLI 2023 (1990-2022);45596;2030; NA 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1990; 8.725,06 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1991; 9.334,32 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1992; 9.012,94 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1993; 8.752,80 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1994; 8.395,69 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1995; 8.256,94 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1996; 9.454,93 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1997; 8.397,09 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1998; 9.394,66 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;1999; 8.815,37 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2000; 9.333,51 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2001; 9.900,81 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2002; 10.611,54 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2003; 11.332,81 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2004; 11.439,39 
K�rnten;NOX;t;1A3 ohne 1A3e1, 1A5;Verkehr;BLI 2023 (1990-2022);45596;2005; 11.553,11 
